01/14/2022 12:35:00, 32.0,  0.0, 25.8
01/14/2022 12:40:00, 32.0,  0.0, 25.8
01/14/2022 12:45:00, 32.0,  0.0, 25.8
01/14/2022 12:50:00, 32.0,  0.0, 25.8
01/14/2022 12:55:00, 32.0,  0.0, 25.8
01/14/2022 13:00:00, 32.0,  0.0, 25.8
01/14/2022 13:05:00, 32.0,  0.0, 25.8
01/14/2022 13:10:00, 32.0,  0.0, 25.8
01/14/2022 13:15:00, 32.0,  0.0, 25.8
01/14/2022 13:20:00, 32.0,  0.0, 25.8
01/14/2022 13:25:00, 32.0,  0.0, 25.8
01/14/2022 13:30:00, 32.0,  0.0, 25.8
01/14/2022 13:35:00, 32.0,  0.0, 25.8
01/14/2022 13:40:00, 32.0,  0.0, 25.8
01/14/2022 13:45:00, 32.0,  0.0, 25.8
01/14/2022 13:50:00, 32.0,  0.0, 25.8
01/14/2022 13:55:00, 32.0,  0.0, 25.8
01/14/2022 14:00:00, 32.0,  0.0, 25.8
01/14/2022 14:05:00, 32.0,  0.0, 25.8
01/14/2022 14:10:00, 32.0,  0.0, 25.8
01/14/2022 14:15:00, 32.0,  0.0, 25.8
01/14/2022 14:20:00, 32.0,  0.0, 25.8
01/14/2022 14:25:00, 32.0,  0.0, 25.8
01/14/2022 14:30:00, 32.0,  0.0, 25.8
01/14/2022 14:35:00, 32.0,  0.0, 25.8
01/14/2022 14:40:00, 32.0,  0.0, 25.8
01/14/2022 14:45:00, 32.0,  0.0, 25.8
01/14/2022 14:50:00, 32.0,  0.0, 25.8
01/14/2022 14:55:00, 32.0,  0.0, 25.8
01/14/2022 15:00:00, 32.0,  0.0, 25.8
01/14/2022 15:05:00, 32.0,  0.0, 25.8
01/14/2022 15:10:00, 32.0,  0.0, 25.8
01/14/2022 15:15:00, 32.0,  0.0, 25.8
01/14/2022 15:20:00, 32.0,  0.0, 25.8
01/14/2022 15:25:00, 32.0,  0.0, 25.8
01/14/2022 15:30:00, 32.0,  0.0, 25.8
01/14/2022 15:35:00, 32.0,  0.0, 25.8
01/14/2022 15:40:00, 32.0,  0.0, 25.8
01/14/2022 15:45:00, 32.0,  0.0, 25.8
01/14/2022 15:50:00, 32.0,  0.0, 25.8
01/14/2022 15:55:00, 32.0,  0.0, 25.8
01/14/2022 16:00:00, 32.0,  0.0, 25.8
01/14/2022 16:05:00, 32.0,  0.0, 25.8
01/14/2022 16:10:00, 32.0,  0.0, 25.8
01/14/2022 16:15:00, 32.0,  0.0, 25.8
01/14/2022 16:20:00, 32.0,  0.0, 25.8
01/14/2022 16:25:00, 32.0,  0.0, 25.8
01/14/2022 16:30:00, 32.0,  0.0, 25.8
01/14/2022 16:35:00, 32.0,  0.0, 25.8
01/14/2022 16:40:00, 32.0,  0.0, 25.8
01/14/2022 16:45:00, 32.0,  0.0, 25.8
01/14/2022 16:50:00, 32.0,  0.0, 25.8
01/14/2022 16:55:00, 32.0,  0.0, 25.8
01/14/2022 17:00:00, 32.0,  0.0, 25.8
01/14/2022 17:05:00, 32.0,  0.0, 25.8
01/14/2022 17:10:00, 32.0,  0.0, 25.8
01/14/2022 17:15:00, 32.0,  0.0, 25.8
01/14/2022 17:20:00, 32.0,  0.0, 25.8
01/14/2022 17:25:00, 32.0,  0.0, 25.8
01/14/2022 17:30:00, 32.0,  0.0, 25.8
01/14/2022 17:35:00, 32.0,  0.0, 25.8
01/14/2022 17:40:00, 32.0,  0.0, 25.8
01/14/2022 17:45:00, 32.0,  0.0, 25.8
01/14/2022 17:50:00, 32.0,  0.0, 25.8
01/14/2022 17:55:00, 32.0,  0.0, 25.8
01/14/2022 18:00:00, 32.0,  0.0, 25.8
01/14/2022 18:05:00, 32.0,  0.0, 25.8
01/14/2022 18:10:00, 32.0,  0.0, 25.8
01/14/2022 18:15:00, 32.0,  0.0, 25.8
01/14/2022 18:20:00, 32.0,  0.0, 25.8
01/14/2022 18:25:00, 32.0,  0.0, 25.8
01/14/2022 18:30:00, 32.0,  0.0, 25.8
01/14/2022 18:35:00, 32.0,  0.0, 25.8
01/14/2022 18:40:00, 32.0,  0.0, 25.8
01/14/2022 18:45:00, 32.0,  0.0, 25.8
01/14/2022 18:50:00, 32.0,  0.0, 25.8
01/14/2022 18:55:00, 32.0,  0.0, 25.8
01/14/2022 19:00:00, 32.0,  0.0, 25.8
01/14/2022 19:05:00, 32.0,  0.0, 25.8
01/14/2022 19:10:00, 32.0,  0.0, 25.8
01/14/2022 19:15:00, 32.0,  0.0, 25.8
01/14/2022 19:20:00, 32.0,  0.0, 25.8
01/14/2022 19:25:00, 32.0,  0.0, 25.8
01/14/2022 19:30:00, 32.0,  0.0, 25.8
01/14/2022 19:35:00, 32.0,  0.0, 25.8
01/14/2022 19:40:00, 32.0,  0.0, 25.8
01/14/2022 19:45:00, 32.0,  0.0, 25.8
01/14/2022 19:50:00, 32.0,  0.0, 25.8
01/14/2022 19:55:00, 32.0,  0.0, 25.8
01/14/2022 20:00:00, 32.0,  0.0, 25.8
01/14/2022 20:05:00, 32.0,  0.0, 25.8
01/14/2022 20:10:00, 32.0,  0.0, 25.8
01/14/2022 20:15:00, 32.0,  0.0, 25.8
01/14/2022 20:20:00, 32.0,  0.0, 25.8
01/14/2022 20:25:00, 32.0,  0.0, 25.8
01/14/2022 20:30:00, 32.0,  0.0, 25.8
01/14/2022 20:35:00, 32.0,  0.0, 25.8
01/14/2022 20:40:00, 32.0,  0.0, 25.8
01/14/2022 20:45:00, 32.0,  0.0, 25.8
01/14/2022 20:50:00, 32.0,  0.0, 25.8
